distrito;bairro;unidade;classe;apresentacao;tipo_produto;codigo_produto;produto;cadum;data_carga;quantidade
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;SUPLEMENTO;COMPR;MEDICAMENTOS;10657;CARBONATO DE CALCIO 1.250 A 2.500 MG (500 A 1000 MG DE CALCIO) + VITAMINA D3 400UI;28458;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;VASODILATADOR;COMPR;MEDICAMENTOS;10924;ISOSSORBIDA 20MG;25349;2024-10-10;300,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;VASODILATADOR (EMERGÊNCIA HIPERTENSIVA);COMPR;MEDICAMENTOS;10193;ISOSSORBIDA 5MG;30120;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;VITAMINA;COMPR;MEDICAMENTOS;10549;VITAMINA B1 300MG (TIAMINA);14196;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;AMP;MEDICAMENTOS;10222;ACETATO DE MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 50MG+10MG;;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;AMP;MEDICAMENTOS;10276;*SALBUTAMOL 0,5MG/ML - 1ML;30261;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;AMP;MEDICAMENTOS;10460;MEDROXIPROGESTERONA 150MG/ML SUSPENSAO INJETAVEL - 1ML;30062;2024-10-10;27,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;AMP;MEDICAMENTOS;10581;NORETISTERONA 50MG + ESTRADIOL 5MG SOLUCAO INJETAVEL - 1ML;30101;2024-10-10;50,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BISN.;MEDICAMENTOS;10056;*CETOCONAZOL CREME 2% - 30G TOPICO;22133;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BISN.;MEDICAMENTOS;10121;*ESCINA AMORFA 30G ( ESCINA 0,01G + ESCINA POLISSULFONADA SODICA + SALICILATO DIETILAMINA 0,05G/1G);30229;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BISN.;MEDICAMENTOS;10243;*OXIDO DE ZINCO + VITAMINA A + D + ACIDO BORICO - 45G;30297;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BISN.;MEDICAMENTOS;10256;*POLICRESULENO GEL VAGINAL 18MG/G - 50G + APLICADOR;13684;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BISN.;MEDICAMENTOS;10297;*TIABENDAZOL POMADA 5% - 45G;13689;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BISN.;MEDICAMENTOS;10363;*TOBRAMICINA POMADA OFTALMICA 3MG/G - 3,5G;30289;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BISN.;MEDICAMENTOS;10367;*CIPROFLOXACINO 3,5MG/G - 3,5GR POM. OFTALM.;30052;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BISN.;MEDICAMENTOS;10372;*RETINOL, ASSOCIADO C/AMINOACIDOS+ METIONINA+ CLORANFENICOL,10.000UI+25MG+5MG+ MG/G, 3,5G POMADA OFT;30024;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BISN.;MEDICAMENTOS;70000;*ARNICA MONTANA BISNAGA 200MG/G BISN. 30G;29000;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BLISTER;MEDICAMENTOS;10032;PQT MULTIBACILAR ADULTO;;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BLISTER;MEDICAMENTOS;10198;LEVONORGESTREL 0,15MG + ETINILESTRADIOL 0,03MG;32646;2024-10-10;129,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BLISTER;MEDICAMENTOS;10226;NORETISTERONA 0,35 MG;34533;2024-10-10;191,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BLISTER;MEDICAMENTOS;10345;*ETINILESTRADIOL 0,035MG + CIPROTERONA, ACETATO 2MG;30185;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BLISTER;MEDICAMENTOS;10356;*GESTODENO 75MCG + ETINILESTRADIOL 30MCG;30255;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;BLISTER;MEDICAMENTOS;10530;LEVONORGESTREL 0,75MG;35321;2024-10-10;136,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;CAPSULA;MEDICAMENTOS;70004;*PEUMOS BOLDUS EXTRATO SECO 125MG (1,25 A 1,75 BOLDINA) - CAPS/COMPR/DRAGEA;29004;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10024;*ATENOLOL 100MG;30076;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10029;*BEZAFIBRATO 200MG;30038;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10063;*CINARIZINA 75MG;30050;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10094;*DEXCLORFENIRAMINA 2MG;30096;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10106;*DIMETICONA 40MG (SIMETICONA);30173;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10120;*ERITROMICINA 500MG (ESTOLATO);30102;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10153;*GLICLAZIDA, 30 MG, LIBERACAO PROLONGADA;30112;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10192;*ISOSSORBIDA 10MG;30209;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10215;*METILDOPA 500MG;30284;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10218;*METOCLOPRAMIDA 10MG;30225;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10409;OFLOXACINO 400MG;30296;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10415;*RANITIDINA 150MG;30150;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10439;*METRONIDAZOL 400MG;30133;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10454;SULFADIAZINA 500MG;30154;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10473;*ANLODIPINO BESILATO, 10MG;30079;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10487;*NIFEDIPINA 10MG;30294;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10523;*ESTRADIOL 1MG;30181;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10585;*CLORIDRATO DE CLONIDINA 0,100MG;30060;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10587;*RAMIPRIL 10MG;30256;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10647;*TIBOLONA 2,5MG;30269;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10658;*RALOXIFENO 60MG;30254;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10690;RHZE (RIFAMPICINA 150MG+ ISONIAZIDA 75MH+ PIRAZINAMIDA 400MG+ ETAMBUTOL 275MG);;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10702;*LEVONORGESTREL 1,5MG;30124;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS;10731;ISONIAZIDA 75MG + RIFAMPICINA 150MG;;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS P/ PACIENTES ESPECIAIS;10485;*CANDESARTAN CILAXETIL 16MG - SULCADO;23926;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS P/ PACIENTES ESPECIAIS;10733;*OMEPRAZOL MAGNESIO 40MG CP REVESTIDO;32888;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;COMPR;MEDICAMENTOS P/ PACIENTES ESPECIAIS;11000;*POLIVITAMINAS E POLIMINERAIS+VIT A(BETACAROTENO+ACET.RETINOL)3000UI,VIT B1+ASSOCIADO;34809;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;DRAGEA;MEDICAMENTOS;10315;*COMPLEXO B DRAGEA, VITAMINA;14200;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10007;*ACIDO NALIDIXICO 250MG/5ML -60ML;29995;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10041;*BROM. N-BUTILESCOPOLAMINA (HIOSCINA) 10MG/ML GOTAS - 20ML;30007;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10077;*CLORETO DE SODIO 0,9% - SOL. NASAL. FRASCO COM 20ML;30092;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10086;*CROMOGLICATO DISSODICO NASAL 4% - 13ML;30167;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10114;*DIPROP. BECLOMETASONA 250MCG SPRAY ORAL - 200 DOSES,C/INALADOR;30100;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10137;*FENOTEROL AEROSOL, BROMIDRATO 0,1MG (100MCG/ DOSE) 10ML/200DOSESX;30012;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10178;HIPOCLORITO DE SODIO 2,5% SOLUCAO SANEANTE - 50ML;30463;2024-10-10;200,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10212;*MEBENDAZOL 20MG/ML - 30ML;30222;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10259;*POLIVITAMINICO, SOLUCAO ORAL- 20ML;34490;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10288;*SULFATO FERROSO 12,5MG/2,5ML - 60ML - XAROPE;;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10298;*TIABENDAZOL 5% - SUSP. ORAL 250MG/5ML - 60ML (FORA DA PADRONIZACAO);;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10303;*TOBRAMICINA 0,3% - SOL. OFTALMICA FRASCO 5ML;41681;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10312;*VITAMINA C GOTAS - 200MG/ML - 20ML;30323;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10316;*COMPLEXO B GOTAS, VITAMINA - 20ML;30304;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10432;*DEXAMETASONA 0,001G + NEOMICINA 0,005+ POLIMIXINA B 6000UI SOL. - 5ML;30168;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10461;*BROM. N-BUTILESCOPOLAMINA 6,67MG/ML+ DIPIRONA SODICA 333,4MG/ML - 20ML;30009;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10502;ACIDO FOLICO 0,2MG/ML;51458;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10596;*DIPROP. BECLOMETASONA 50MCG /SPRAY ORAL - 200 DOSES;30177;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10607;*IBUPROFENO 100MG/ML GOTAS FRASCO 20ML;34718;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;FRASCO;MEDICAMENTOS;10672;*HIDROXIDO DE MAGNESIO 35,6MG + HIDROXIDO DE ALUMINIO 37MG/ML -100ML SUSP.ORAL;30117;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;POTE;MEDICAMENTOS;10534;*SULFADIAZINA DE PRATA PASTA 1% - 400G;30155;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;UNIDADE;MEDICAMENTOS;10199;ETONOGESTREL 68MG IMPLANTE SUBDERMICO, EMBALAGEM COM 1 APLICADOR CONTENDO 1 IMPLANTE;51097;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;UNIDADE;MEDICAMENTOS;10594;*FUMARATO DE FORMOTEROL 12MCG C/60 DOSES SPRAY + INALADOR;30434;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;UNIDADE;MEDICAMENTOS;10648;*ESTRADIOL 50MCG - ADESIVO TRANSDERMICO;13732;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;UNIDADE;MEDICAMENTOS;10732;*FUMARATO DE FORMOTEROL 12MCG C/30 DOSES SPRAY + INALADOR;30190;2024-10-10;0,0
6;BRASILIA TEIMOSA;Us 342 Usf Djalma Holanda Cavalcante;;UNIDADE;MEDICAMENTOS P/ PACIENTES ESPECIAIS;20075;*DISPOSITIVO P/ INCONT.URINARIA N 05;16526;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;AGENTE ANTIRESSORTIVO;COMPR;MEDICAMENTOS;10651;ALENDRONATO DE SODIO 70MG;30068;2024-10-10;393,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;AGENTE URICOSÚRICO;COMPR;MEDICAMENTOS;10669;ALOPURINOL 300MG;30069;2024-10-10;185,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;AINE;AMP;MEDICAMENTOS;10057;CETOPROFENO 50MG/ML SOLUCAO INJETAVEL - 2ML;30048;2024-10-10;5,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;AINE/ ANTICOAGULANTE;COMPR;MEDICAMENTOS;10003;ACIDO ACETILSALICILICO 100MG;30064;2024-10-10;7468,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANALGÉSICO/ ANTIPIRÉTICO;AMP;MEDICAMENTOS;10111;DIPIRONA 500MG/ML SOLUCAO INJETAVEL - 2ML;30099;2024-10-10;16,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANALGÉSICO/ ANTIPIRÉTICO;COMPR;MEDICAMENTOS;10110;DIPIRONA 500MG;30219;2024-10-10;5471,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANALGÉSICO/ ANTIPIRÉTICO;COMPR;MEDICAMENTOS;10608;IBUPROFENO 600MG;30119;2024-10-10;5411,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANALGÉSICO/ ANTIPIRÉTICO;COMPR;MEDICAMENTOS;10673;PARACETAMOL 500MG;30138;2024-10-10;527,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANALGÉSICO/ ANTIPIRÉTICO;FRASCO;MEDICAMENTOS;10109;DIPIRONA 500MG/ML SOLUCAO ORAL - 10ML;30175;2024-10-10;247,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANALGÉSICO/ ANTIPIRÉTICO;FRASCO;MEDICAMENTOS;10245;PARACETAMOL 200MG/ML SOLUCAO ORAL - 15ML;30139;2024-10-10;128,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANALGÉSICO/ ANTIPIRÉTICO;FRASCO;MEDICAMENTOS;10827;IBUPROFENO 50MG/ML SUSPENSAO ORAL - 30ML;41434;2024-10-10;60,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANALGÉSICO OPIÓIDE;COMPR;MEDICAMENTOS;10717;CODEINA 30MG + PARACETAMOL 500MG;21564;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANALGÉSICO OPIÓIDE;COMPR;MEDICAMENTOS;10898;TRAMADOL 50MG;27947;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANESTÉSICO;AMP;MEDICAMENTOS;10266;PROPOFOL 10MG/ML EMULSAO INJETAVEL - 20ML;30251;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANESTÉSICO LOCAL;AMP;MEDICAMENTOS;10408;LIDOCAINA 2% S/ VASOCONSTRICTOR SOLUCAO INJETAVEL - 5ML;30281;2024-10-10;47,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANESTÉSICO LOCAL;BISN.;MEDICAMENTOS;10202;LIDOCAINA 2% GEL TOPICO - 30G;30127;2024-10-10;5,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANESTÉSICO LOCAL;FR/AMP;MEDICAMENTOS;10207;LIDOCAINA 2% SEM VASOCONSTRICTOR SOLUCAO INJETAVEL - 20ML;30213;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANSIOLÍTICO (BENZODIAZEPÍNICO);AMP;MEDICAMENTOS;10097;DIAZEPAM 5MG/ML SOLUCAO INJETAVEL - 2ML;30218;2024-10-10;7,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANSIOLÍTICO (BENZODIAZEPÍNICO);COMPR;MEDICAMENTOS;10096;DIAZEPAM 10MG;30217;2024-10-10;20,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIÁCIDO;FRASCO;MEDICAMENTOS;10175;HIDROXIDO DE ALUMINIO 60MG/ML SUSPENSAO ORAL - 100ML;13868;2024-10-10;43,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIALÉRGICO (ANTI-HISTAMÍNICO;AMP;MEDICAMENTOS;10265;PROMETAZINA 25MG/ML SOLUCAO INJETAVEL - 2ML;30146;2024-10-10;5,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIALÉRGICO (ANTI-HISTAMÍNICO;COMPR;MEDICAMENTOS;10264;PROMETAZINA 25MG;30310;2024-10-10;770,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIALÉRGICO (ANTI-HISTAMÍNICO;COMPR;MEDICAMENTOS;10831;LORATADINA 10MG;39589;2024-10-10;189,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIALÉRGICO (ANTI-HISTAMÍNICO;FRASCO;MEDICAMENTOS;10095;DEXCLORFENIRAMINA 2MG/5ML SOLUCAO ORAL - 100ML;30097;2024-10-10;139,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIALÉRGICO (ANTI-HISTAMÍNICO;FRASCO;MEDICAMENTOS;10832;LORATADINA 1MG/ML SOLUCAO ORAL - 100ML;39588;2024-10-10;36,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIANÊMICO;COMPR;MEDICAMENTOS;10006;ACIDO FOLICO 5MG;30065;2024-10-10;267,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIANÊMICO;COMPR;MEDICAMENTOS;10290;SULFATO FERROSO 40MG;30158;2024-10-10;4699,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIANÊMICO;COMPR;MEDICAMENTOS;10447;ACIDO FOLINICO 15MG;43725;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIANÊMICO;FRASCO;MEDICAMENTOS;10289;SULFATO FERROSO 25MG/ML SOLUCAO ORAL - 30ML;30159;2024-10-10;40,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIARRÍTMICO;AMP;MEDICAMENTOS;10015;AMIODARONA 50MG/ML - 3ML;30000;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIARRÍTMICO;COMPR;MEDICAMENTOS;10016;AMIODARONA 200MG;30070;2024-10-10;160,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIARRÍTMICO;COMPR;MEDICAMENTOS;10305;VERAPAMIL 80MG;30164;2024-10-10;210,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIASMÁTICO (CORTICOSTERÓIDE);FRASCO;MEDICAMENTOS;10072;BECLOMETASONA 200MCG/DOSE, AEROSSOL ORAL SPRAY - 200 DOSES;43022;2024-10-10;45,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIASMÁTICO (CORTICOSTERÓIDE);FRASCO;MEDICAMENTOS;10332;BECLOMETASONA 50MCG/DOSE AEROSSOL NASAL AQUOSO SPRAY - 200 DOSES;31782;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIASMÁTICO (CORTICOSTERÓIDE);FRASCO;MEDICAMENTOS;10605;BUDESONIDA 32MCG/DOSE SOLUCAO NASAL - 120 DOSES;30082;2024-10-10;17,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIASMÁTICO (CORTICOSTERÓIDE);FRASCO;MEDICAMENTOS;10606;BUDESONIDA 64MCG/DOSE SOLUCAO NASAL - 120 DOSES;30013;2024-10-10;63,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO;FRASCO;MEDICAMENTOS;30307;HIDROCORTISONA 10MG/ML + POLIMIXINA B 10.000UI/ML + NEOMICINA 5MG/ML SUSPENSAO OTOLOGICA - 10ML;30205;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO      (CEFALOSPORINA 1ªG);COMPR;MEDICAMENTOS;10049;CEFALEXINA 500MG;30090;2024-10-10;654,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO      (CEFALOSPORINA 1ªG);FRASCO;MEDICAMENTOS;10048;CEFALEXINA 250MG/5ML PO PARA SUSPENSAO ORAL - 100ML;30089;2024-10-10;36,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO      (CEFALOSPORINA 3ªG);FR/AMP;MEDICAMENTOS;10053;CEFTRIAXONA 1G PO PARA SOLUCAO INJETAVEL IV/IM;51314;2024-10-10;2,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO (MACROLÍDEO);COMPR;MEDICAMENTOS;10370;AZITROMICINA 500MG;30078;2024-10-10;83,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO (MACROLÍDEO);COMPR;MEDICAMENTOS;10544;CLARITROMICINA 500MG;30325;2024-10-10;160,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO (MACROLÍDEO);FRASCO;MEDICAMENTOS;10516;AZITROMICINA 200MG/5ML (600MG), PO PARA SUSPENSAO ORAL - 15ML;30077;2024-10-10;10,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO (NITROFURANO);CAPSULA;MEDICAMENTOS;10513;NITROFURANTOINA 100MG;33726;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO (PENICILINA);CAPSULA;MEDICAMENTOS;10018;AMOXICILINA 500MG;30072;2024-10-10;517,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO (PENICILINA);FR/AMP;MEDICAMENTOS;10248;PENICILINA G-BENZATINA 1.200.000UI PO PARA SUSPENSAO INJETAVEL;30448;2024-10-10;44,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO (PENICILINA);FR/AMP;MEDICAMENTOS;10249;PENICILINA G-BENZATINA 600.000 UI PO PARA SUSPENSAO INJETAVEL;30446;2024-10-10;0,0
6;IMBIRIBEIRA;Us 126 CS Ver Romildo Gomes;ANTIBIÓTICO (PENICILINA);FRASCO;MEDICAMENTOS;10019;AMOXICILINA 250MG/5ML PO PARA SUSPENSAO ORAL - 60ML;30074;2024-10-10;22,0
